date,match_number,city,team_1,team_2,team_1_runs.total,team_2_runs.total,match_winner,player_of_match,team_1_over,team_2_over,toss_winner,toss_decision,team_1_runs.extras,team_2_runs.extras,team_1_extras.legbyes,team_2_extras.legbyes,team_1_extras.wides,team_2_extras.wides,team_1_extras.byes,team_2_extras.byes,team_1_extras.noballs,team_2_extras.noballs,officials_match_referees,officials_reserve_umpires,officials_tv_umpires,officials_umpires_1,officials_umpires_2,outcome_by_wickets,season,venue,outcome_by_runs,event_stage,outcome_method,match_extras,match_legbyes,match_wides,match_byes,match_noballs,match_4's,match_6's
2012-04-17,20,Jaipur,Deccan Chargers,Rajasthan Royals,196.0,197.0,Rajasthan Royals,BJ Hodge,19.0,19.0,Deccan Chargers,bat,13.0,6.0,2.0,0.0,11.0,5.0,0.0,0.0,0.0,1.0,RR Jadeja,PK Khakhar,AK Chaudhary,Aleem Dar,BNJ Oxenford,5.0,2012,SawaiMansinghStadium,,group_stage,regular,19.0,2.0,16.0,0.0,1.0,40.0,13.0
2012-04-17,21,Bangalore,Pune Warriors,Royal Challengers Bangalore,182.0,186.0,Royal Challengers Bangalore,CH Gayle,19.0,19.0,Pune Warriors,bat,7.0,7.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,GF Labrooy,BK Ravi,Asad Rauf,S Asnani,S Das,6.0,2012,MChinnaswamyStadium,,group_stage,regular,14.0,4.0,6.0,2.0,2.0,23.0,21.0
2012-04-18,22,Chandigarh,Kings XI Punjab,Kolkata Knight Riders,124.0,127.0,Kolkata Knight Riders,G Gambhir,19.0,16.0,Kings XI Punjab,bat,3.0,5.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,RS Mahanama,B Vij,S Ravi,JD Cloete,RJ Tucker,8.0,2012,PunjabCricketAssociationStadium,,group_stage,regular,8.0,5.0,3.0,0.0,0.0,21.0,4.0
2012-04-19,23,Delhi,Deccan Chargers,Delhi Daredevils,157.0,162.0,Delhi Daredevils,KP Pietersen,19.0,19.0,Deccan Chargers,bat,6.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,RS Madugalle,S Dua,VA Kulkarni,BF Bowden,SK Tarapore,5.0,2012,FerozShahKotla,,group_stage,regular,10.0,0.0,9.0,0.0,1.0,27.0,12.0
2012-04-19,24,Chennai,Chennai Super Kings,Pune Warriors,164.0,151.0,Chennai Super Kings,KMDN Kulasekara,19.0,19.0,Pune Warriors,field,2.0,15.0,1.0,6.0,0.0,7.0,0.0,1.0,1.0,1.0,GF Labrooy,K Srinath,S Asnani,Asad Rauf,S Das,,2012,MAChidambaramStadium,13.0,group_stage,regular,17.0,7.0,7.0,1.0,2.0,26.0,7.0
2012-04-20,25,Chandigarh,Kings XI Punjab,Royal Challengers Bangalore,163.0,166.0,Royal Challengers Bangalore,CH Gayle,19.0,19.0,Royal Challengers Bangalore,field,8.0,8.0,4.0,0.0,3.0,7.0,1.0,0.0,0.0,1.0,RS Mahanama,B Vij,JD Cloete,S Ravi,RJ Tucker,5.0,2012,PunjabCricketAssociationStadium,,group_stage,regular,16.0,4.0,10.0,1.0,1.0,29.0,7.0
2012-04-21,26,Chennai,Rajasthan Royals,Chennai Super Kings,146.0,147.0,Chennai Super Kings,F du Plessis,19.0,19.0,Rajasthan Royals,bat,14.0,2.0,2.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,J Srinath,K Srinath,AK Chaudhary,Aleem Dar,BNJ Oxenford,7.0,2012,MAChidambaramStadium,,group_stage,regular,16.0,3.0,12.0,1.0,0.0,24.0,7.0
2012-04-21,27,Delhi,Pune Warriors,Delhi Daredevils,192.0,172.0,Pune Warriors,SC Ganguly,19.0,19.0,Delhi Daredevils,field,15.0,5.0,4.0,2.0,10.0,3.0,0.0,0.0,1.0,0.0,GF Labrooy,S Dua,S Asnani,Asad Rauf,S Das,,2012,FerozShahKotla,20.0,group_stage,regular,20.0,6.0,13.0,0.0,1.0,31.0,16.0
2012-04-22,28,Mumbai,Mumbai Indians,Kings XI Punjab,163.0,164.0,Kings XI Punjab,SE Marsh,19.0,19.0,Mumbai Indians,bat,6.0,6.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,Raju Mukherjee,PG Pathak,JD Cloete,S Ravi,RJ Tucker,6.0,2012,WankhedeStadium,,group_stage,regular,12.0,1.0,11.0,0.0,0.0,31.0,8.0
2012-04-22,29,Cuttack,Deccan Chargers,Kolkata Knight Riders,126.0,127.0,Kolkata Knight Riders,B Lee,19.0,19.0,Kolkata Knight Riders,field,3.0,9.0,2.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,RS Mahanama,R Subramanian,VA Kulkarni,BF Bowden,SK Tarapore,5.0,2012,BarabatiStadium,,group_stage,regular,12.0,4.0,7.0,0.0,1.0,21.0,3.0
2012-04-23,30,Jaipur,Royal Challengers Bangalore,Rajasthan Royals,189.0,143.0,Royal Challengers Bangalore,AB de Villiers,19.0,19.0,Rajasthan Royals,field,19.0,10.0,10.0,5.0,7.0,5.0,0.0,0.0,2.0,0.0,RS Madugalle,PK Khakhar,S Das,Asad Rauf,S Asnani,,2012,SawaiMansinghStadium,46.0,group_stage,regular,29.0,15.0,12.0,0.0,2.0,32.0,7.0
2012-04-24,31,Pune,Pune Warriors,Delhi Daredevils,146.0,148.0,Delhi Daredevils,V Sehwag,19.0,15.0,Pune Warriors,bat,5.0,7.0,1.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0,Raju Mukherjee,SD Ranade,JD Cloete,S Ravi,RJ Tucker,8.0,2012,SubrataRoySaharaStadium,,group_stage,regular,12.0,6.0,2.0,4.0,0.0,27.0,8.0
2012-04-25,33,Chandigarh,Kings XI Punjab,Mumbai Indians,168.0,171.0,Mumbai Indians,AT Rayudu,19.0,19.0,Kings XI Punjab,bat,10.0,9.0,0.0,4.0,9.0,4.0,0.0,0.0,1.0,1.0,RS Mahanama,B Vij,AK Chaudhary,Aleem Dar,BNJ Oxenford,4.0,2012,PunjabCricketAssociationStadium,,group_stage,regular,19.0,4.0,13.0,0.0,2.0,25.0,13.0
2012-04-26,35,Pune,Deccan Chargers,Pune Warriors,177.0,159.0,Deccan Chargers,CL White,19.0,19.0,Deccan Chargers,bat,11.0,9.0,5.0,3.0,2.0,5.0,4.0,0.0,0.0,1.0,Raju Mukherjee,SD Ranade,JD Cloete,S Ravi,RJ Tucker,,2012,SubrataRoySaharaStadium,18.0,group_stage,regular,20.0,8.0,7.0,4.0,1.0,20.0,17.0
2012-04-27,36,Delhi,Delhi Daredevils,Mumbai Indians,207.0,170.0,Delhi Daredevils,V Sehwag,19.0,19.0,Mumbai Indians,field,9.0,4.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,J Srinath,S Dua,AK Chaudhary,Aleem Dar,BNJ Oxenford,,2012,FerozShahKotla,37.0,group_stage,regular,13.0,2.0,11.0,0.0,0.0,39.0,15.0
2012-04-28,37,Chennai,Kings XI Punjab,Chennai Super Kings,156.0,149.0,Kings XI Punjab,Mandeep Singh,19.0,19.0,Kings XI Punjab,bat,5.0,6.0,0.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,RS Mahanama,K Srinivasan,C Shamshuddin,BF Bowden,SK Tarapore,,2012,MAChidambaramStadium,7.0,group_stage,regular,11.0,2.0,8.0,1.0,0.0,25.0,9.0
2012-04-28,38,Kolkata,Kolkata Knight Riders,Royal Challengers Bangalore,190.0,143.0,Kolkata Knight Riders,G Gambhir,19.0,19.0,Kolkata Knight Riders,bat,5.0,5.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,RR Jadeja,AS Pathania,S Asnani,Asad Rauf,BR Doctrove,,2012,EdenGardens,47.0,group_stage,regular,10.0,3.0,6.0,0.0,1.0,30.0,16.0
2012-04-29,39,Delhi,Delhi Daredevils,Rajasthan Royals,152.0,151.0,Delhi Daredevils,V Sehwag,19.0,19.0,Delhi Daredevils,bat,8.0,4.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,Raju Mukherjee,R Risodkar,JD Cloete,S Ravi,RJ Tucker,,2012,FerozShahKotla,1.0,group_stage,regular,12.0,4.0,7.0,1.0,0.0,30.0,6.0
2012-04-29,40,Mumbai,Deccan Chargers,Mumbai Indians,100.0,101.0,Mumbai Indians,DW Steyn,18.0,18.0,Mumbai Indians,field,5.0,10.0,1.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,J Srinath,RM Deshpande,Aleem Dar,AK Chaudhary,BNJ Oxenford,5.0,2012,WankhedeStadium,,group_stage,regular,15.0,2.0,12.0,1.0,0.0,15.0,3.0
2012-04-30,41,Chennai,Chennai Super Kings,Kolkata Knight Riders,139.0,140.0,Kolkata Knight Riders,G Gambhir,19.0,19.0,Chennai Super Kings,bat,6.0,13.0,2.0,4.0,3.0,8.0,1.0,0.0,0.0,1.0,RS Mahanama,K Srinivasan,SK Tarapore,BF Bowden,C Shamshuddin,5.0,2012,MAChidambaramStadium,,group_stage,regular,19.0,6.0,11.0,1.0,1.0,18.0,4.0
2012-05-01,42,Cuttack,Deccan Chargers,Pune Warriors,186.0,173.0,Deccan Chargers,KC Sangakkara,19.0,19.0,Deccan Chargers,bat,11.0,6.0,8.0,1.0,0.0,3.0,2.0,0.0,1.0,2.0,AJ Pycroft,R Subramanian,BNJ Oxenford,Aleem Dar,AK Chaudhary,,2012,BarabatiStadium,13.0,group_stage,regular,17.0,9.0,3.0,2.0,3.0,32.0,11.0
2012-05-01,43,Jaipur,Rajasthan Royals,Delhi Daredevils,141.0,144.0,Delhi Daredevils,P Negi,19.0,15.0,Rajasthan Royals,bat,5.0,9.0,2.0,3.0,3.0,1.0,0.0,5.0,0.0,0.0,Raju Mukherjee,K Bharatan,S Ravi,JD Cloete,SJA Taufel,6.0,2012,SawaiMansinghStadium,,group_stage,regular,14.0,5.0,4.0,5.0,0.0,34.0,4.0
2012-05-02,44,Bangalore,Royal Challengers Bangalore,Kings XI Punjab,158.0,163.0,Kings XI Punjab,Azhar Mahmood,19.0,19.0,Kings XI Punjab,field,6.0,4.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,RS Mahanama,CK Nandan,SK Tarapore,BF Bowden,C Shamshuddin,4.0,2012,MChinnaswamyStadium,,group_stage,regular,10.0,2.0,7.0,1.0,0.0,25.0,14.0
2012-05-03,45,Pune,Mumbai Indians,Pune Warriors,120.0,119.0,Mumbai Indians,SL Malinga,19.0,19.0,Mumbai Indians,bat,11.0,6.0,3.0,0.0,5.0,6.0,1.0,0.0,2.0,0.0,AJ Pycroft,NA Patwardhan,BR Doctrove,Asad Rauf,S Asnani,,2012,SubrataRoySaharaStadium,1.0,group_stage,regular,17.0,3.0,11.0,1.0,2.0,22.0,3.0
2012-05-04,46,Chennai,Chennai Super Kings,Deccan Chargers,160.0,150.0,Chennai Super Kings,SK Raina,19.0,19.0,Chennai Super Kings,bat,8.0,4.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,RS Mahanama,K Srinivasan,Aleem Dar,HDPK Dharmasena,BNJ Oxenford,,2012,MAChidambaramStadium,10.0,group_stage,regular,12.0,7.0,4.0,0.0,1.0,23.0,7.0
2012-05-05,47,Kolkata,Kolkata Knight Riders,Pune Warriors,150.0,143.0,Kolkata Knight Riders,SP Narine,19.0,19.0,Kolkata Knight Riders,bat,19.0,10.0,5.0,4.0,12.0,5.0,1.0,0.0,1.0,1.0,J Srinath,AS Pathania,C Shamshuddin,BF Bowden,SK Tarapore,,2012,EdenGardens,7.0,group_stage,regular,29.0,9.0,17.0,1.0,2.0,20.0,8.0
2012-05-05,48,Chandigarh,Rajasthan Royals,Kings XI Punjab,177.0,134.0,Rajasthan Royals,SR Watson,19.0,19.0,Rajasthan Royals,bat,6.0,12.0,2.0,5.0,3.0,6.0,0.0,0.0,1.0,1.0,AJ Pycroft,B Vij,S Ravi,JD Cloete,SJA Taufel,,2012,PunjabCricketAssociationStadium,43.0,group_stage,regular,18.0,7.0,9.0,0.0,2.0,31.0,9.0
2012-05-06,49,Mumbai,Chennai Super Kings,Mumbai Indians,173.0,174.0,Mumbai Indians,DR Smith,19.0,19.0,Mumbai Indians,field,9.0,3.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,GF Labrooy,RM Deshpande,BR Doctrove,Asad Rauf,S Asnani,2.0,2012,WankhedeStadium,,group_stage,regular,12.0,4.0,8.0,0.0,0.0,34.0,13.0
2012-05-06,50,Bangalore,Deccan Chargers,Royal Challengers Bangalore,181.0,185.0,Royal Challengers Bangalore,AB de Villiers,19.0,18.0,Royal Challengers Bangalore,field,6.0,6.0,2.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,RS Mahanama,CK Nandan,Aleem Dar,HDPK Dharmasena,BNJ Oxenford,5.0,2012,MChinnaswamyStadium,,group_stage,regular,12.0,4.0,7.0,1.0,0.0,32.0,18.0
2012-05-07,51,Delhi,Delhi Daredevils,Kolkata Knight Riders,153.0,154.0,Kolkata Knight Riders,JH Kallis,19.0,18.0,Delhi Daredevils,bat,14.0,16.0,2.0,5.0,11.0,7.0,1.0,4.0,0.0,0.0,AJ Pycroft,R Risodkar,SJA Taufel,JD Cloete,S Ravi,6.0,2012,FerozShahKotla,,group_stage,regular,30.0,7.0,18.0,5.0,0.0,27.0,5.0
2012-05-08,52,Pune,Pune Warriors,Rajasthan Royals,125.0,126.0,Rajasthan Royals,SR Watson,19.0,16.0,Pune Warriors,bat,10.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,GF Labrooy,NA Patwardhan,S Asnani,Asad Rauf,BR Doctrove,7.0,2012,SubrataRoySaharaStadium,,group_stage,regular,10.0,7.0,3.0,0.0,0.0,18.0,6.0
2012-05-08,53,Hyderabad,Kings XI Punjab,Deccan Chargers,170.0,145.0,Kings XI Punjab,Mandeep Singh,19.0,19.0,Deccan Chargers,field,7.0,12.0,1.0,1.0,5.0,7.0,1.0,4.0,0.0,0.0,J Srinath,KN Ananthapadmanabhan,C Shamshuddin,HDPK Dharmasena,BNJ Oxenford,,2012,RajivGandhiInternationalStadium,25.0,group_stage,regular,19.0,2.0,12.0,5.0,0.0,27.0,9.0
2012-05-09,54,Mumbai,Mumbai Indians,Royal Challengers Bangalore,141.0,142.0,Royal Challengers Bangalore,CH Gayle,19.0,17.0,Royal Challengers Bangalore,field,7.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,RS Madugalle,RM Deshpande,SK Tarapore,BF Bowden,VA Kulkarni,9.0,2012,WankhedeStadium,,group_stage,regular,12.0,7.0,4.0,0.0,1.0,21.0,11.0
2012-05-10,55,Hyderabad,Deccan Chargers,Delhi Daredevils,187.0,193.0,Delhi Daredevils,DA Warner,19.0,16.0,Deccan Chargers,bat,2.0,16.0,1.0,8.0,1.0,2.0,0.0,4.0,0.0,2.0,J Srinath,KN Ananthapadmanabhan,S Ravi,JD Cloete,SJA Taufel,9.0,2012,RajivGandhiInternationalStadium,,group_stage,regular,18.0,9.0,3.0,4.0,2.0,36.0,19.0
2012-05-10,56,Jaipur,Rajasthan Royals,Chennai Super Kings,126.0,127.0,Chennai Super Kings,BW Hilfenhaus,19.0,18.0,Chennai Super Kings,field,12.0,13.0,6.0,0.0,6.0,12.0,0.0,0.0,0.0,1.0,AJ Pycroft,K Bharatan,HDPK Dharmasena,BNJ Oxenford,C Shamshuddin,4.0,2012,SawaiMansinghStadium,,group_stage,regular,25.0,6.0,18.0,0.0,1.0,23.0,7.0
2012-05-11,57,Pune,Royal Challengers Bangalore,Pune Warriors,173.0,138.0,Royal Challengers Bangalore,CH Gayle,19.0,19.0,Pune Warriors,field,9.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,RS Madugalle,NA Patwardhan,VA Kulkarni,BF Bowden,SK Tarapore,,2012,SubrataRoySaharaStadium,35.0,group_stage,regular,13.0,7.0,5.0,0.0,1.0,27.0,11.0
2012-05-12,58,Kolkata,Mumbai Indians,Kolkata Knight Riders,182.0,155.0,Mumbai Indians,RG Sharma,19.0,19.0,Mumbai Indians,bat,5.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,J Srinath,AS Pathania,JD Cloete,S Ravi,SJA Taufel,,2012,EdenGardens,27.0,group_stage,regular,9.0,4.0,4.0,0.0,1.0,33.0,11.0
2012-05-12,59,Chennai,Delhi Daredevils,Chennai Super Kings,114.0,115.0,Chennai Super Kings,BW Hilfenhaus,19.0,15.0,Chennai Super Kings,field,7.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,GF Labrooy,K Srinivasan,S Asnani,S Das,BR Doctrove,9.0,2012,MAChidambaramStadium,,group_stage,regular,8.0,2.0,6.0,0.0,0.0,15.0,7.0
2012-05-13,60,Jaipur,Rajasthan Royals,Pune Warriors,170.0,125.0,Rajasthan Royals,A Chandila,19.0,19.0,Rajasthan Royals,bat,3.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,RS Madugalle,K Bharatan,VA Kulkarni,BF Bowden,SK Tarapore,,2012,SawaiMansinghStadium,45.0,group_stage,regular,7.0,1.0,4.0,1.0,1.0,30.0,4.0
2012-05-13,61,Chandigarh,Deccan Chargers,Kings XI Punjab,190.0,194.0,Kings XI Punjab,DJ Hussey,19.0,19.0,Deccan Chargers,bat,9.0,8.0,6.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0,AJ Pycroft,B Vij,C Shamshuddin,HDPK Dharmasena,BNJ Oxenford,4.0,2012,PunjabCricketAssociationStadium,,group_stage,regular,17.0,12.0,4.0,0.0,1.0,35.0,13.0
2012-05-14,62,Bangalore,Royal Challengers Bangalore,Mumbai Indians,171.0,173.0,Mumbai Indians,AT Rayudu,19.0,19.0,Mumbai Indians,field,14.0,11.0,2.0,4.0,9.0,7.0,0.0,0.0,3.0,0.0,GF Labrooy,CK Nandan,S Asnani,S Das,BR Doctrove,5.0,2012,MChinnaswamyStadium,,group_stage,regular,25.0,6.0,16.0,0.0,3.0,28.0,15.0
2012-05-14,63,Kolkata,Kolkata Knight Riders,Chennai Super Kings,158.0,160.0,Chennai Super Kings,MEK Hussey,19.0,19.0,Chennai Super Kings,field,3.0,5.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,Raju Mukherjee,AS Pathania,S Ravi,JD Cloete,SJA Taufel,5.0,2012,EdenGardens,,group_stage,regular,8.0,6.0,2.0,0.0,0.0,26.0,14.0
2012-05-15,64,Delhi,Kings XI Punjab,Delhi Daredevils,136.0,140.0,Delhi Daredevils,UT Yadav,19.0,18.0,Kings XI Punjab,bat,4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,AJ Pycroft,R Risodkar,C Shamshuddin,HDPK Dharmasena,BNJ Oxenford,5.0,2012,FerozShahKotla,,group_stage,regular,6.0,4.0,2.0,0.0,0.0,37.0,4.0
2012-05-16,65,Mumbai,Kolkata Knight Riders,Mumbai Indians,140.0,108.0,Kolkata Knight Riders,SP Narine,19.0,19.0,Mumbai Indians,field,14.0,4.0,5.0,2.0,7.0,2.0,1.0,0.0,1.0,0.0,GF Labrooy,RM Deshpande,S Asnani,S Das,BR Doctrove,,2012,WankhedeStadium,32.0,group_stage,regular,18.0,7.0,9.0,1.0,1.0,21.0,6.0
2012-05-17,66,Dharamsala,Chennai Super Kings,Kings XI Punjab,120.0,123.0,Kings XI Punjab,AC Gilchrist,19.0,16.0,Kings XI Punjab,field,4.0,5.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,RS Madugalle,VK Sharma,BF Bowden,VA Kulkarni,SK Tarapore,6.0,2012,HimachalPradeshCricketAssociationStadium,,group_stage,regular,9.0,5.0,3.0,1.0,0.0,27.0,8.0
2012-05-17,67,Delhi,Royal Challengers Bangalore,Delhi Daredevils,215.0,194.0,Royal Challengers Bangalore,CH Gayle,19.0,19.0,Delhi Daredevils,field,4.0,7.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,AJ Pycroft,R Risodkar,BNJ Oxenford,HDPK Dharmasena,C Shamshuddin,,2012,FerozShahKotla,21.0,group_stage,regular,11.0,3.0,6.0,0.0,2.0,36.0,22.0
2012-05-18,68,Hyderabad,Rajasthan Royals,Deccan Chargers,126.0,128.0,Deccan Chargers,DW Steyn,19.0,18.0,Rajasthan Royals,bat,7.0,9.0,2.0,1.0,3.0,8.0,1.0,0.0,1.0,0.0,J Srinath,KN Ananthapadmanabhan,JD Cloete,S Ravi,SJA Taufel,5.0,2012,RajivGandhiInternationalStadium,,group_stage,regular,16.0,3.0,11.0,1.0,1.0,20.0,5.0
2012-05-19,69,Dharamsala,Kings XI Punjab,Delhi Daredevils,141.0,145.0,Delhi Daredevils,UT Yadav,19.0,18.0,Delhi Daredevils,field,8.0,9.0,1.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,RS Madugalle,VK Sharma,SK Tarapore,BF Bowden,VA Kulkarni,6.0,2012,HimachalPradeshCricketAssociationStadium,,group_stage,regular,17.0,3.0,14.0,0.0,0.0,31.0,11.0
2012-05-19,70,Pune,Kolkata Knight Riders,Pune Warriors,136.0,102.0,Kolkata Knight Riders,Shakib Al Hasan,19.0,19.0,Kolkata Knight Riders,bat,7.0,10.0,1.0,2.0,0.0,7.0,4.0,1.0,2.0,0.0,GF Labrooy,NA Patwardhan,S Das,S Asnani,BR Doctrove,,2012,SubrataRoySaharaStadium,34.0,group_stage,regular,17.0,3.0,7.0,5.0,2.0,13.0,4.0
2012-05-20,71,Hyderabad,Deccan Chargers,Royal Challengers Bangalore,132.0,123.0,Deccan Chargers,DW Steyn,19.0,19.0,Royal Challengers Bangalore,field,10.0,3.0,5.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,AJ Pycroft,KN Ananthapadmanabhan,JD Cloete,S Ravi,SJA Taufel,,2012,RajivGandhiInternationalStadium,9.0,group_stage,regular,13.0,5.0,7.0,1.0,0.0,14.0,11.0
2012-05-20,72,Jaipur,Rajasthan Royals,Mumbai Indians,162.0,163.0,Mumbai Indians,DR Smith,19.0,18.0,Rajasthan Royals,bat,14.0,18.0,1.0,2.0,11.0,15.0,0.0,0.0,2.0,1.0,Raju Mukherjee,K Bharatan,BNJ Oxenford,HDPK Dharmasena,C Shamshuddin,10.0,2012,SawaiMansinghStadium,,group_stage,regular,32.0,3.0,26.0,0.0,3.0,29.0,9.0
2012-05-22,73,Pune,Kolkata Knight Riders,Delhi Daredevils,162.0,144.0,Kolkata Knight Riders,YK Pathan,19.0,19.0,Kolkata Knight Riders,bat,4.0,14.0,2.0,5.0,2.0,5.0,0.0,4.0,0.0,0.0,AJ Pycroft,NA Patwardhan,HDPK Dharmasena,BR Doctrove,SJA Taufel,,2012,SubrataRoySaharaStadium,18.0,Qualifier 1,regular,18.0,7.0,7.0,4.0,0.0,28.0,9.0
2012-05-23,74,Bangalore,Chennai Super Kings,Mumbai Indians,187.0,149.0,Chennai Super Kings,MS Dhoni,19.0,19.0,Mumbai Indians,field,5.0,11.0,2.0,5.0,3.0,5.0,0.0,0.0,0.0,1.0,RS Madugalle,CK Nandan,SJA Taufel,BF Bowden,HDPK Dharmasena,,2012,MChinnaswamyStadium,38.0,Elimination Final,regular,16.0,7.0,8.0,0.0,1.0,37.0,11.0
2012-05-25,75,Chennai,Chennai Super Kings,Delhi Daredevils,222.0,136.0,Chennai Super Kings,M Vijay,19.0,16.0,Delhi Daredevils,field,6.0,11.0,1.0,3.0,5.0,7.0,0.0,1.0,0.0,0.0,RS Madugalle,K Srinath,BF Bowden,BR Doctrove,SJA Taufel,,2012,MAChidambaramStadium,86.0,Qualifier 2,regular,17.0,4.0,12.0,1.0,0.0,31.0,16.0
2012-05-27,76,Chennai,Chennai Super Kings,Kolkata Knight Riders,190.0,192.0,Kolkata Knight Riders,MS Bisla,19.0,19.0,Chennai Super Kings,bat,7.0,8.0,3.0,1.0,2.0,6.0,0.0,0.0,2.0,1.0,RS Madugalle,K Srinivasan,BR Doctrove,BF Bowden,SJA Taufel,5.0,2012,MAChidambaramStadium,,Final,regular,15.0,4.0,8.0,0.0,3.0,31.0,14.0
2013-04-03,1,Kolkata,Delhi Daredevils,Kolkata Knight Riders,128.0,129.0,Kolkata Knight Riders,SP Narine,19.0,18.0,Kolkata Knight Riders,field,5.0,6.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,DC Boon,AS Pathania,S Asnani,S Ravi,SJA Taufel,6.0,2013,EdenGardens,,group_stage,regular,11.0,3.0,7.0,1.0,0.0,29.0,3.0
2013-04-04,2,Bangalore,Royal Challengers Bangalore,Mumbai Indians,156.0,154.0,Royal Challengers Bangalore,CH Gayle,19.0,19.0,Mumbai Indians,field,16.0,8.0,11.0,4.0,5.0,2.0,0.0,1.0,0.0,1.0,AJ Pycroft,KN Ananthapadmanabhan,K Srinath,VA Kulkarni,C Shamshuddin,,2013,MChinnaswamyStadium,2.0,group_stage,regular,24.0,15.0,7.0,1.0,1.0,29.0,11.0
2013-04-05,3,Hyderabad,Sunrisers Hyderabad,Pune Warriors,126.0,104.0,Sunrisers Hyderabad,A Mishra,19.0,18.0,Pune Warriors,field,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,DC Boon,A Nand Kishore,CK Nandan,S Ravi,SJA Taufel,,2013,RajivGandhiInternationalStadium,22.0,group_stage,regular,5.0,1.0,4.0,0.0,0.0,18.0,3.0
2013-04-06,4,Delhi,Rajasthan Royals,Delhi Daredevils,165.0,160.0,Rajasthan Royals,R Dravid,19.0,19.0,Rajasthan Royals,bat,9.0,11.0,3.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,AJ Pycroft,K Bharatan,AK Chaudhary,S Das,C Shamshuddin,,2013,FerozShahKotla,5.0,group_stage,regular,20.0,8.0,12.0,0.0,0.0,27.0,8.0
2013-04-06,5,Chennai,Mumbai Indians,Chennai Super Kings,148.0,139.0,Mumbai Indians,KA Pollard,19.0,19.0,Mumbai Indians,bat,9.0,7.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,J Srinath,K Srinivasan,K Srinath,M Erasmus,VA Kulkarni,,2013,MAChidambaramStadium,9.0,group_stage,regular,16.0,4.0,12.0,0.0,0.0,21.0,11.0
2013-04-07,6,Pune,Pune Warriors,Kings XI Punjab,99.0,100.0,Kings XI Punjab,M Vohra,19.0,12.0,Pune Warriors,bat,3.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,RS Madugalle,PG Pathak,CK Nandan,S Asnani,SJA Taufel,8.0,2013,SubrataRoySaharaStadium,,group_stage,regular,6.0,2.0,3.0,0.0,1.0,24.0,2.0
2013-04-07,7,Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,130.0,130.0,tie,GH Vihari,19.0,19.0,Royal Challengers Bangalore,bat,8.0,16.0,1.0,9.0,7.0,6.0,0.0,1.0,0.0,0.0,DC Boon,A Nand Kishore,K Srinath,AK Chaudhary,S Ravi,,2013,RajivGandhiInternationalStadium,,group_stage,regular,24.0,10.0,13.0,1.0,0.0,18.0,2.0
2013-04-08,8,Jaipur,Rajasthan Royals,Kolkata Knight Riders,144.0,125.0,Rajasthan Royals,SK Trivedi,19.0,18.0,Kolkata Knight Riders,field,9.0,11.0,6.0,5.0,1.0,6.0,1.0,0.0,1.0,0.0,AJ Pycroft,Tapan Sharma,C Shamshuddin,Aleem Dar,S Das,,2013,SawaiMansinghStadium,19.0,group_stage,regular,20.0,11.0,7.0,1.0,1.0,25.0,6.0
